first stage decision,expected second stage value
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",65.23107248507982
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",22766.252305985094
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",65.23107248507982
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",253.68135449426282
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",22766.252305985094
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",253.68135449426282
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",26722.944143227043
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",26722.944143227043
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",22766.252305985094
"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",22766.252305985094
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",22766.252305985094
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",327.32062107691496
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",6349.009758504212
