first stage decision,expected second stage value
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6686.755129360156
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6686.755129360156
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6686.755129360156
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6686.755129360156
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6686.755129360156
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6686.755129360156
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",346.8932980560178
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6686.755129360156
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6686.755129360156
"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",584.2595283819215
"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",584.2595283819215
"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",584.2595283819215
"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",15679.465688889251
"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",584.2595283819215
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",46.98661592580785
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6686.755129360156
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",346.8932980560178
"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",584.2595283819215
"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",584.2595283819215
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",346.8932980560178
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",346.8932980560178
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6686.755129360156
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",346.8932980560178
"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",584.2595283819215
"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",584.2595283819215
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6686.755129360156
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6686.755129360156
"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",15679.465688889251
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6686.755129360156
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6686.755129360156
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",346.8932980560178
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6686.755129360156
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6686.755129360156
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6686.755129360156
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6686.755129360156
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6686.755129360156
"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",584.2595283819215
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",346.8932980560178
"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",15679.465688889251
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6686.755129360156
"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",15679.465688889251
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6686.755129360156
"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",584.2595283819215
"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",584.2595283819215
"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",584.2595283819215
"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",584.2595283819215
"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",584.2595283819215
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6686.755129360156
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",46.98661592580785
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6686.755129360156
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",46.98661592580785
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6686.755129360156
"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",584.2595283819215
"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",584.2595283819215
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",6686.755129360156
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",346.8932980560178
"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",584.2595283819215
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",46.98661592580785
