first stage decision,expected second stage value,feasibility
"(0, 1, 0, 0, 0, 0, 1, 0, 0, 0)",0.0,0
"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",0.0,0
"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)",0.0,0
"(0, 1, 0, 1, 0, 0, 0, 0, 0, 0)",0.0,0
"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0.0,0
"(0, 0, 0, 1, 0, 0, 1, 0, 0, 0)",0.0,0
"(1, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0.0,0
"(0, 1, 0, 0, 0, 0, 0, 0, 0, 1)",0.0,0
"(1, 0, 0, 0, 0, 0, 1, 1, 0, 0)",29.041173660758915,1
"(0, 0, 0, 1, 0, 0, 0, 0, 0, 1)",0.0,0
"(0, 1, 1, 0, 0, 0, 1, 0, 0, 0)",29.607353163066495,1
"(1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0.0,0
"(1, 1, 0, 0, 0, 0, 1, 0, 0, 0)",29.661636044353607,1
"(0, 1, 1, 0, 0, 0, 0, 0, 0, 0)",0.0,0
"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0)",0.0,0
"(1, 0, 0, 1, 0, 0, 1, 0, 0, 0)",32.27032044792151,1
"(0, 0, 0, 1, 0, 0, 1, 0, 0, 1)",24.232898149974325,1
"(1, 1, 0, 0, 0, 0, 0, 0, 0, 1)",34.39975099592179,1
"(0, 0, 0, 0, 0, 0, 1, 1, 0, 1)",20.485944381719037,1
"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0.0,0
"(1, 0, 0, 0, 0, 0, 1, 0, 0, 1)",24.833914865832874,1
"(1, 1, 0, 1, 0, 0, 0, 0, 0, 0)",35.178764103463635,1
"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0.0,0
