first stage decision,expected second stage value,feasibility
"(0, 1, 0, 0, 0, 0, 0, 1, 0, 0)",0.0,0
"(0, 1, 0, 0, 0, 0, 1, 0, 0, 0)",0.0,0
"(1, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0.0,0
"(0, 0, 1, 0, 0, 0, 0, 0, 1, 0)",39.22959439390057,1
"(0, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0.0,0
"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0.0,0
"(1, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0.0,0
"(0, 0, 0, 0, 0, 0, 0, 0, 0, 1)",0.0,0
"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0.0,0
"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0.0,0
"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0.0,0
"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",0.0,0
"(1, 0, 0, 0, 0, 1, 0, 0, 0, 0)",0.0,0
"(0, 1, 0, 0, 0, 0, 0, 0, 1, 0)",34.052231037315025,1
"(0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",36.097543938852624,1
"(0, 1, 0, 0, 0, 1, 0, 0, 0, 0)",38.884017977282255,1
