first stage decision,expected second stage value,feasibility
"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0.0,0
"(0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",0.0,0
"(0, 0, 1, 0, 0, 0, 0, 1, 0, 0)",0.0,0
"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0.0,0
"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0.0,0
"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",0.0,0
"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",38.64368495327002,1
"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",0.0,0
"(0, 0, 1, 0, 0, 0, 0, 0, 1, 0)",48.03312489508827,1
"(0, 0, 1, 0, 1, 0, 0, 0, 0, 0)",48.88608215457269,1
"(0, 1, 0, 0, 0, 0, 0, 0, 1, 0)",0.0,0
"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)",0.0,0
"(0, 0, 1, 0, 0, 0, 0, 0, 1, 1)",48.031255177220814,1
