first stage decision,expected second stage value,feasibility
"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",0.0,0
"(0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",0.0,0
"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",0.0,0
"(1, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0.0,0
"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0.0,0
"(0, 1, 0, 0, 0, 0, 0, 1, 0, 0)",27.132523668854923,1
"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0.0,0
"(0, 1, 0, 1, 0, 0, 0, 0, 0, 0)",0.0,0
"(0, 1, 0, 0, 0, 0, 0, 0, 1, 0)",27.20000739211581,1
"(0, 1, 0, 0, 0, 0, 1, 0, 0, 0)",0.0,0
"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0.0,0
"(1, 0, 0, 0, 0, 0, 0, 1, 1, 0)",24.85642806448926,1
"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",28.957476083977394,1
"(0, 0, 0, 0, 0, 0, 0, 1, 1, 1)",26.293178267814177,1
"(0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",0.0,0
"(1, 1, 0, 0, 0, 0, 0, 0, 1, 0)",25.656435871097166,1
