first stage decision,expected second stage value,feasibility
"(0, 0, 1, 0, 0, 0, 0, 1, 0, 0)",0.0,0
"(0, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0.0,0
"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",0.0,0
"(1, 0, 0, 0, 0, 0, 0, 0, 1, 0)",0.0,0
"(0, 0, 1, 0, 0, 0, 0, 0, 1, 0)",0.0,0
"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",0.0,0
"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0.0,0
"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0.0,0
"(0, 1, 0, 0, 0, 0, 0, 0, 1, 0)",32.582536504954376,1
"(1, 1, 0, 0, 0, 0, 0, 0, 1, 0)",30.459364358579002,1
"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",0.0,0
"(0, 0, 0, 1, 0, 0, 0, 0, 1, 0)",0.0,0
"(0, 0, 0, 1, 0, 0, 0, 1, 0, 0)",0.0,0
