first stage decision,expected second stage value,feasibility
"(0, 0, 1, 0, 0, 0, 1, 0, 0, 0)",38.917666558701725,1
"(0, 0, 0, 0, 0, 1, 1, 0, 0, 0)",0.0,0
"(0, 0, 1, 0, 0, 1, 0, 0, 0, 0)",0.0,0
"(0, 0, 0, 0, 0, 0, 0, 0, 1, 1)",0.0,0
"(1, 0, 1, 0, 0, 0, 0, 0, 0, 0)",0.0,0
"(0, 0, 1, 0, 0, 0, 0, 0, 1, 0)",29.64271182555367,1
"(0, 0, 0, 0, 0, 0, 1, 0, 0, 1)",0.0,0
"(0, 0, 0, 0, 1, 0, 1, 0, 0, 0)",0.0,0
"(0, 0, 1, 0, 1, 0, 1, 0, 0, 0)",35.18841211262548,1
"(0, 0, 1, 0, 0, 0, 0, 0, 0, 1)",0.0,0
"(0, 0, 0, 0, 0, 0, 1, 0, 1, 0)",0.0,0
"(0, 0, 0, 0, 0, 0, 1, 0, 0, 0)",0.0,0
"(1, 0, 1, 0, 0, 0, 1, 0, 0, 0)",32.15001122020636,1
"(0, 0, 1, 0, 1, 0, 0, 0, 0, 0)",0.0,0
"(0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",0.0,0
