first stage decision,expected second stage value
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",7006.3571862781155
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",7006.3571862781155
"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1288.555340522278
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",7006.3571862781155
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",7006.3571862781155
"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1288.555340522278
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",7006.3571862781155
"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",24967.613018109674
"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",210.41555981495975
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",7006.3571862781155
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",7006.3571862781155
"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1288.555340522278
"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1288.555340522278
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",7006.3571862781155
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",7006.3571862781155
"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1288.555340522278
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",7006.3571862781155
"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1288.555340522278
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",7006.3571862781155
"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1288.555340522278
"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1288.555340522278
"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1288.555340522278
"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1288.555340522278
"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",210.41555981495975
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",7006.3571862781155
