first stage decision,expected second stage value,feasibility
[1 0 0 0 0 0 1 1 1 0],31.979423472729472,1
[0 1 1 0 1 0 1 0 0 0],31.424772282682788,1
[1 0 0 1 0 1 1 0 1 1],25.584374642594987,1
[1 0 1 1 1 1 0 1 1 0],24.603121906449427,1
[1 1 1 1 1 0 1 0 1 0],23.55855663338291,1
[1 0 1 0 0 0 1 1 0 1],27.417658524072987,1
[0 0 0 1 0 0 0 1 0 0],0.0,0
[0 1 0 0 0 1 0 0 0 1],30.822077413512737,1
[1 1 0 0 0 0 0 1 1 0],29.736368774991917,1
[0 1 1 1 1 1 1 1 0 0],21.035966847530574,1
[1 0 0 1 1 1 0 1 1 0],29.674370197316886,1
[1 1 1 1 1 1 0 1 0 0],22.118163848378067,1
[0 1 1 0 1 0 0 1 1 0],34.95213936138004,1
[1 0 1 1 0 0 0 1 1 1],23.248760708101962,1
[0 0 0 1 0 1 1 1 1 1],23.536236246842435,1
[1 0 0 0 1 0 0 1 0 1],30.678589440364135,1
[1 1 0 0 1 0 1 0 0 0],29.578590034802716,1
[0 0 0 1 0 1 1 1 1 0],30.050407629163107,1
[0 1 0 1 1 0 0 0 0 0],32.56997669371924,1
[0 0 0 0 1 0 1 1 1 1],32.55930605748094,1
[1 0 0 0 1 0 0 0 0 0],0.0,0
[1 0 0 1 1 0 1 1 0 0],31.43639103658118,1
[1 1 0 0 0 0 1 1 0 0],31.81230723768555,1
[0 0 1 1 1 0 0 1 1 1],26.316956145908886,1
[1 0 1 0 1 1 1 1 1 1],20.80313295996785,1
[0 1 0 1 0 1 0 1 0 0],28.484188258481474,1
[0 1 1 1 1 1 1 1 1 1],17.9047692250073,1
[0 1 0 1 0 0 0 0 1 0],0.0,0
[0 1 1 1 0 0 1 0 0 0],26.65349991178606,1
[1 1 1 0 0 0 1 1 0 1],26.200812116988857,1
[1 0 1 0 1 1 0 1 0 1],22.091732361714545,1
[1 0 0 0 0 1 1 0 1 1],27.367018448913758,1
[0 0 1 1 0 0 1 1 1 1],22.17758241810436,1
[0 0 0 1 1 1 0 1 0 1],28.056433891004446,1
[0 0 1 0 0 1 0 1 1 0],38.392805693491994,1
[1 1 1 0 1 0 0 1 1 0],26.81920084007471,1
[0 0 0 1 0 0 1 0 1 0],0.0,0
[1 0 0 0 0 1 1 1 1 0],28.924725742936896,1
[1 0 0 0 1 1 1 0 0 0],29.67103155007495,1
[1 1 0 1 1 1 1 1 1 1],20.570773187672284,1
[0 0 0 1 1 1 0 1 0 0],36.20386604979157,1
[1 1 1 1 0 0 1 0 0 1],23.421175810820436,1
[1 1 0 1 1 1 1 0 0 0],23.415137867261635,1
[1 1 0 1 1 0 0 0 1 0],27.81025025706115,1
[1 0 0 1 1 1 0 0 0 1],25.26144307996112,1
[0 0 0 1 0 1 1 1 0 0],30.050407629163107,1
[0 1 1 0 1 0 0 0 0 1],32.71979420942914,1
[0 1 0 0 0 0 0 1 0 1],0.0,0
[0 1 0 1 1 1 0 0 1 0],28.27126727609886,1
[1 0 1 1 0 0 1 1 1 1],21.960161306355264,1
