first stage decision,expected second stage value,feasibility
[1 0 0 0 0 0 1 1 1 0],25.689463397667147,1
[0 1 1 0 1 0 1 0 0 0],22.012084035970044,1
[1 0 0 1 0 1 1 0 1 1],21.50560814961323,1
[1 0 1 1 1 1 0 1 1 0],18.65499565748572,1
[1 1 1 1 1 0 1 0 1 0],19.028797854076196,1
[1 0 1 0 0 0 1 1 0 1],23.724406914396447,1
[0 0 0 1 0 0 0 1 0 0],0.0,0
[0 1 0 0 0 1 0 0 0 1],22.590249751011307,1
[1 1 0 0 0 0 0 1 1 0],21.705296238157707,1
[0 1 1 1 1 1 1 1 0 0],17.821906298869088,1
[1 0 0 1 1 1 0 1 1 0],21.361135031884444,1
[1 1 1 1 1 1 0 1 0 0],18.341817414358154,1
[0 1 1 0 1 0 0 1 1 0],18.924319774690844,1
[1 0 1 1 0 0 0 1 1 1],20.53121114380614,1
[0 0 0 1 0 1 1 1 1 1],21.50560814961323,1
[1 0 0 0 1 0 0 1 0 1],30.211126365191596,1
[1 1 0 0 1 0 1 0 0 0],22.547266971998873,1
[0 0 0 1 0 1 1 1 1 0],22.22440110959743,1
[0 1 0 1 1 0 0 0 0 0],28.506922687268265,1
[0 0 0 0 1 0 1 1 1 1],22.845782900463966,1
[1 0 0 0 1 0 0 0 0 0],0.0,0
[1 0 0 1 1 0 1 1 0 0],23.43014233089503,1
[1 1 0 0 0 0 1 1 0 0],24.78484172164988,1
[0 0 1 1 1 0 0 1 1 1],18.770663635323007,1
[1 0 1 0 1 1 1 1 1 1],17.769669669217528,1
[0 1 0 1 0 1 0 1 0 0],20.51505508016412,1
[0 1 1 1 1 1 1 1 1 1],16.883581305732747,1
[0 1 0 1 0 0 0 0 1 0],24.07964251145715,1
[0 1 1 1 0 0 1 0 0 0],23.318053291707145,1
[1 1 1 0 0 0 1 1 0 1],22.83448299749027,1
[1 0 1 0 1 1 0 1 0 1],18.684707140128477,1
[1 0 0 0 0 1 1 0 1 1],23.244118676727826,1
[0 0 1 1 0 0 1 1 1 1],20.331740037457767,1
[0 0 0 1 1 1 0 1 0 1],21.258051617808555,1
[0 0 1 0 0 1 0 1 1 0],20.011022728916597,1
[1 1 1 0 1 0 0 1 1 0],18.924319774690844,1
[0 0 0 1 0 0 1 0 1 0],24.310459727594452,1
[1 0 0 0 0 1 1 1 1 0],23.962911636712022,1
[1 0 0 0 1 1 1 0 0 0],22.992042080871123,1
[1 1 0 1 1 1 1 1 1 1],17.560250672414533,1
[0 0 0 1 1 1 0 1 0 0],21.97684457779275,1
[1 1 1 1 0 0 1 0 0 1],21.350970194096078,1
[1 1 0 1 1 1 1 0 0 0],18.498575665550877,1
[1 1 0 1 1 0 0 0 1 0],21.881711425465546,1
[1 0 0 1 1 1 0 0 0 1],23.461256212271184,1
[0 0 0 1 0 1 1 1 0 0],22.443933142749575,1
[0 1 1 0 1 0 0 0 0 1],25.892934880276876,1
[0 1 0 0 0 0 0 1 0 1],27.7769811348847,1
[0 1 0 1 1 1 0 0 1 0],20.432309945591108,1
[1 0 1 1 0 0 1 1 1 1],20.331740037457767,1
[1 1 0 1 1 0 0 1 1 0],19.879728107503716,1
[1 0 1 0 1 0 0 0 0 0],0.0,0
[0 1 0 0 0 1 1 0 0 0],19.762963194724797,1
[0 0 1 1 1 1 1 0 0 0],18.675056584289493,1
[0 0 0 1 1 0 1 1 1 0],22.189275816058775,1
[1 1 1 1 0 0 0 0 1 0],22.214632528561886,1
[0 0 1 1 1 0 0 1 0 1],20.45848515298176,1
[0 0 1 0 0 1 0 1 0 1],19.91832478526838,1
[1 0 1 0 0 0 1 0 0 0],26.254899700186275,1
[0 1 1 0 1 0 1 1 1 0],18.800045686263637,1
[0 1 0 1 0 1 0 0 0 1],22.026733689289546,1
[1 1 0 0 1 1 0 1 1 0],18.680298614745794,1
[0 1 0 0 0 0 0 0 0 0],0.0,0
[0 0 0 1 1 0 0 0 0 0],0.0,0
[1 1 1 1 0 0 1 1 0 0],22.346295662288675,1
[1 0 1 0 0 0 0 1 0 1],27.309660859106508,1
[0 1 1 1 0 0 0 1 1 0],20.689616969410462,1
[1 0 1 0 1 0 1 1 0 0],21.8255218862115,1
[0 0 1 1 0 1 0 1 0 0],20.50759660191527,1
[0 0 0 0 0 1 0 1 1 0],25.073202815022967,1
[0 0 1 1 1 0 0 0 1 1],19.966851042845843,1
[0 1 0 1 1 0 1 1 0 0],20.69201473921511,1
[0 1 1 1 1 0 1 0 0 1],19.01050168412819,1
[0 1 1 0 0 0 0 1 0 1],25.925021167338674,1
[0 1 1 0 0 1 0 0 1 0],20.135018354576847,1
[0 1 1 0 1 0 1 1 0 1],19.80359823199829,1
[1 0 1 1 0 1 0 0 0 1],21.399953198411986,1
[1 0 0 0 0 0 0 1 0 1],35.49123282229983,1
[0 1 0 1 0 1 1 1 1 1],18.79304738649987,1
[0 0 0 0 1 1 1 1 1 0],22.730114922626683,1
[1 1 1 0 1 0 1 0 0 1],19.97912631427088,1
[1 0 0 0 1 1 1 1 1 0],22.730114922626683,1
[0 0 0 1 1 0 1 0 1 1],21.107272373349367,1
[1 0 1 1 1 0 1 0 1 0],19.881948139496593,1
[1 1 1 0 0 1 0 0 1 1],19.41622539459265,1
[0 1 1 0 1 1 0 0 0 0],20.264556942622114,1
[0 1 0 0 1 1 0 1 0 1],18.583721792459265,1
[1 1 0 0 0 0 0 1 1 1],20.556514101066217,1
[0 1 0 1 0 1 0 0 1 1],20.946313699692247,1
[1 1 0 0 1 1 0 0 0 1],20.790507681712135,1
[1 1 1 1 1 0 1 1 1 1],17.71804224355423,1
[1 0 0 0 1 0 1 0 0 1],25.95502834398419,1
[1 1 1 0 0 0 0 1 0 1],25.913125599849717,1
[1 1 1 0 0 0 1 0 0 1],23.176108030872193,1
[0 0 1 0 0 0 1 0 0 0],0.0,0
[1 0 0 0 0 0 1 1 0 0],29.93005447767097,1
[0 1 0 0 1 0 0 1 1 0],19.928713030640942,1
[1 0 1 1 0 1 1 1 1 1],18.96952830523849,1
[1 0 0 1 1 1 0 0 1 0],23.145325424936622,1
[1 1 0 1 1 0 1 0 1 1],18.394711610236016,1
[0 1 0 1 0 0 1 1 0 0],23.036688049390154,1
[1 0 0 0 0 1 1 1 0 1],23.47151017469412,1
[1 0 0 0 1 0 0 1 1 1],23.957361340138625,1
[1 1 0 1 0 1 0 0 0 1],21.98753023501609,1
[1 0 1 1 1 1 1 1 0 0],18.675056584289493,1
[0 1 0 0 0 1 0 0 1 0],21.907733294153207,1
[1 1 0 1 1 0 0 1 0 1],20.729400449002405,1
[0 0 0 1 0 1 0 1 0 0],23.227615843277476,1
[1 1 1 0 0 1 1 0 0 0],19.054703012954427,1
[0 1 0 0 0 0 1 0 1 0],21.6309919384879,1
[0 1 1 1 1 0 0 1 1 1],17.841775846287128,1
[0 0 1 0 0 0 1 0 0 1],24.340100284041018,1
[1 1 0 1 1 1 1 0 1 1],17.560250672414533,1
[0 1 1 0 1 1 0 1 1 1],17.007855394159954,1
[1 0 1 1 0 1 0 1 1 0],19.88779237157106,1
[1 1 0 0 0 0 1 0 1 0],21.50632957633602,1
[1 1 0 0 0 0 1 0 0 1],24.16619577861681,1
[1 0 1 1 1 1 0 0 1 1],19.125939949002806,1
[1 0 0 0 1 0 0 0 0 1],36.00483051167726,1
[0 1 0 1 1 0 0 1 0 0],22.912660531843777,1
[1 0 1 0 0 0 1 0 1 0],21.68415775805043,1
[1 0 0 0 1 0 1 1 0 0],26.34241685050676,1
[1 0 1 1 1 0 1 0 1 1],18.571192528974628,1
[0 1 1 0 0 1 1 0 0 1],18.33591005297023,1
[0 1 0 0 0 0 0 1 1 0],21.81109982897351,1
[0 0 1 0 0 1 1 0 1 1],19.002466383302867,1
[0 0 1 1 0 1 1 0 0 1],19.189060338390632,1
[1 1 0 0 0 1 0 1 0 0],20.576700171131233,1
[0 1 1 0 0 1 1 1 0 1],18.33591005297023,1
[0 0 1 1 0 1 0 0 1 0],21.077529623072344,1
[0 0 0 1 0 1 0 0 1 0],24.38665582770844,1
[1 0 1 0 0 1 0 1 0 1],19.91832478526838,1
[1 0 1 0 1 0 1 0 1 0],19.91488621756097,1
[1 0 1 1 1 0 0 1 0 1],20.45848515298176,1
[0 1 1 0 0 1 1 1 0 0],19.054703012954427,1
[0 0 0 0 1 0 1 1 0 0],26.399861044717387,1
[1 1 1 1 0 0 1 0 0 0],23.049527649748764,1
[1 0 1 0 1 1 1 1 0 0],18.70799466235387,1
[1 1 0 1 1 1 0 0 1 0],20.432309945591108,1
[1 1 0 0 1 1 0 0 0 0],21.509300641696335,1
[1 1 1 1 1 1 0 0 1 0],18.900646185782026,1
[0 0 1 0 1 1 0 1 1 1],18.059433054847062,1
[1 0 0 1 1 0 0 1 0 0],25.563745743078123,1
[0 1 0 1 1 1 0 1 1 1],17.929781308786893,1
[1 0 1 0 0 0 0 0 0 0],0.0,0
[0 0 1 0 0 0 1 1 0 0],0.0,0
[1 0 0 0 1 1 0 0 1 0],25.6365405259196,1
[1 0 1 1 0 1 0 0 1 1],20.358736663088145,1
[0 1 0 1 1 1 1 1 1 1],17.560250672414533,1
[0 0 0 0 1 0 0 0 0 0],0.0,0
[0 0 0 1 0 1 0 0 0 0],0.0,0
[0 1 0 0 1 1 1 1 1 0],18.310634447487313,1
