first stage decision,expected second stage value
"(1, 0, 0, 0, 0, 1, 0, 0, 0, 0)",10629.370653809081
"(0, 0, 0, 0, 0, 0, 1, 1, 0, 0)",14692.6745497036
"(1, 0, 0, 0, 0, 0, 0, 1, 0, 0)",1461.5804684449895
"(0, 0, 0, 0, 0, 0, 0, 1, 1, 0)",41.483730693516165
"(0, 0, 0, 0, 0, 0, 0, 1, 0, 1)",5198.2754720801695
"(1, 0, 0, 0, 0, 0, 0, 0, 1, 0)",11414.30067040224
"(0, 0, 0, 0, 0, 0, 0, 1, 0, 0)",33907.71419643225
"(0, 0, 0, 0, 0, 1, 0, 0, 1, 0)",7406.727604861366
"(0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",4115.035114665494
"(0, 0, 0, 1, 0, 0, 0, 1, 0, 0)",25425.38842074868
"(0, 0, 1, 0, 0, 0, 0, 1, 0, 0)",18947.436927277555
"(0, 0, 0, 1, 0, 0, 0, 1, 1, 0)",196.16269745922375
"(0, 1, 0, 0, 0, 0, 0, 1, 0, 0)",42.42603149782118
"(0, 1, 0, 1, 0, 0, 0, 1, 0, 0)",38.62496064648935
"(0, 1, 0, 0, 0, 0, 0, 0, 1, 0)",5310.195020438407
"(0, 0, 0, 0, 0, 1, 0, 1, 0, 0)",548.4838337228613
"(0, 0, 0, 1, 0, 1, 0, 1, 0, 0)",38.50839768857855
"(0, 0, 0, 0, 0, 0, 1, 1, 1, 0)",40.80735245623584
"(0, 0, 1, 0, 0, 0, 0, 1, 1, 0)",68.42446450765667
