set P := P0 P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 P20 P21 P22 P23 P24 P25 P26 P27 P28 P29 P30 P31 P32 P33 P34 P35 P36 P37 P38 P39 P40 P41 P42 P43 P44 P45 P46 P47 P48 P49 ;
set C := C0 C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 C13 C14 C15 C16 C17 C18 C19 C20 C21 C22 C23 C24 C25 C26 C27 C28 C29 C30 C31 C32 C33 C34 C35 C36 C37 C38 C39 C40 C41 C42 C43 C44 C45 C46 C47 C48 C49 ;

param: f c :=
    P0 480.62604556424014 20.13349836968649
    P1 1270.2188944016432 145.12197039957488
    P2 1108.3198683652936 105.55612403241871
    P3 492.8933751468133 16.022289203803854
    P4 1252.1978577023688 140.57578045072893
    P5 1054.3075141787533 95.5540604510459
    P6 659.3327571800995 32.38122928975534
    P7 856.1719692445361 51.566710306710725
    P8 1300.7907754045393 132.48973237863453
    P9 826.370444959072 58.497001190224786
    P10 1067.0467579968524 83.94163512933474
    P11 1100.294347504248 102.30268257326345
    P12 1041.612500725731 75.52584704848273
    P13 704.0110622933124 35.81001909435325
    P14 1291.534794972869 138.86725746684294
    P15 851.8132443863243 65.57467441242726
    P16 1194.7132759106908 108.13812849583107
    P17 931.1252550629341 69.100650516678
    P18 1340.9818837988487 151.99535509672785
    P19 478.42480610325515 18.412910437591684
    P20 866.308475114 71.1313185824094
    P21 1291.3202643286284 138.18278649384553
    P22 847.7439185217161 63.95353273914665
    P23 1357.4641334282676 153.07315645408343
    P24 826.2200812645533 60.70477187190544
    P25 1110.3171458987586 116.02098481266978
    P26 1439.6721081689313 156.49399875883293
    P27 1086.597705778773 99.86018117382143
    P28 1320.6275526963693 147.36780629884387
    P29 1209.6914207785376 118.32014523810324
    P30 1049.6536366830885 87.24595786433225
    P31 882.0415281578389 62.62673970866628
    P32 1065.5828772107884 105.24852305799791
    P33 856.425825718259 71.62459807996018
    P34 1001.4533329711206 73.4614556901657
    P35 811.2769694140843 51.19884828004026
    P36 769.4795198265188 42.44264964224827
    P37 1140.7047650128936 110.64662167704384
    P38 1014.6562947728115 73.73919073980801
    P39 957.0847472495484 86.46445444825629
    P40 1327.5178923473843 129.80707634217188
    P41 711.6442388395749 35.235756628325476
    P42 803.4050394176163 46.00434718595596
    P43 772.56058973683 47.90118338884969
    P44 1215.7493300701076 137.0542998234967
    P45 1277.2020087339276 138.28926020313762
    P46 1309.7555819038544 146.62188641128765
    P47 780.2223616262493 45.38731104640745
    P48 822.8638503232706 58.707428415433874
    P49 1264.7720361487036 139.34129137320298
;

param d :
 demand_0 demand_1 demand_2 demand_3 demand_4 demand_5 demand_6 demand_7 demand_8 demand_9 demand_10 demand_11 demand_12 demand_13 demand_14 demand_15 demand_16 demand_17 demand_18 demand_19 demand_20 demand_21 demand_22 demand_23 demand_24 demand_25 demand_26 demand_27 demand_28 demand_29 demand_30 demand_31 demand_32 demand_33 demand_34 demand_35 demand_36 demand_37 demand_38 demand_39 demand_40 demand_41 demand_42 demand_43 demand_44 demand_45 demand_46 demand_47 demand_48 demand_49 demand_50 demand_51 demand_52 demand_53 demand_54 demand_55 demand_56 demand_57 demand_58 demand_59 demand_60 demand_61 demand_62 demand_63 demand_64 demand_65 demand_66 demand_67 demand_68 demand_69 demand_70 demand_71 demand_72 demand_73 demand_74 demand_75 demand_76 demand_77 demand_78 demand_79 demand_80 demand_81 demand_82 demand_83 demand_84 demand_85 demand_86 demand_87 demand_88 demand_89 demand_90 demand_91 demand_92 demand_93 demand_94 demand_95 demand_96 demand_97 demand_98 demand_99 :=
    C0 12.589196894712535 21.850883878458053 17.61347456135956 27.65516759967472 13.395751113231464 6.632468241627758 34.96067072652736 28.116312282356688 33.84941235282406 15.423432205399369 12.374809951478397 14.542678447098945 17.61235843942158 26.53510754273977 23.30557193964734 33.4706200758299 23.70502503196597 13.464527043876526 12.201384650453495 28.026400153141793 23.36218752171555 21.54691206200697 13.687063617174012 31.59400078939625 34.00119568827074 19.048786093390994 19.55307315758037 13.088815848495987 21.84907737969086 6.713375689583194 25.666097923278198 17.375788482002747 30.896100472768577 19.79547775770946 32.3686088205405 31.654227942707067 27.66290714774847 5.393464210097089 21.074320489056678 10.898520662496903 18.366551489760543 9.17530262382482 17.599307187603074 8.613904294335045 21.207068116647683 8.110070527040035 21.254946036695717 14.970489242727474 5.328096349362662 24.541286005843 7.957808677261032 11.474776614602936 28.518965385241177 22.204339254647657 24.098023926883393 33.42361418004288 17.352341793801536 16.134786857081092 21.235342999489077 15.44759679558005 33.49488263564781 33.43234602245659 22.482882243469245 6.691752220576714 18.555760077752694 24.579108940185687 31.12552490056287 14.260614452826946 23.67528371873206 25.431099912321656 30.007567481028886 10.57874518103572 7.729356820395866 5.190167667445617 19.100236964099054 22.86226883115143 33.090725260422104 9.758104329576849 33.51524594126248 34.18203765224318 34.82154589813092 13.067978027399612 24.91981230505208 20.887170050478467 34.62447488751005 16.791242903670657 32.80407435553766 30.15888814807461 10.882755431766842 24.761342819370878 34.26279514829008 10.140236353178805 24.525103604399032 16.186884816509043 5.310701643748215 26.323338350664372 31.283074887152825 27.298461375710833 25.56881539428713 12.727695827246007
