set P := P0 P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 P20 P21 P22 P23 P24 P25 P26 P27 P28 P29 P30 P31 P32 P33 P34 P35 P36 P37 P38 P39 P40 P41 P42 P43 P44 P45 P46 P47 P48 P49 ;
set C := C0 C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 C13 C14 C15 C16 C17 C18 C19 C20 C21 C22 C23 C24 C25 C26 C27 C28 C29 C30 C31 C32 C33 C34 C35 C36 C37 C38 C39 C40 C41 C42 C43 C44 C45 C46 C47 C48 C49 ;

param: f c :=
    P0 403.91786595828796 10.697437358467512
    P1 1286.3202813262837 132.49004666612518
    P2 1334.4166809768983 155.8274561998262
    P3 609.2311666784542 32.07252452105164
    P4 817.5466698417858 53.13767368114754
    P5 1345.5363470869802 143.78555212866243
    P6 1128.4195287837435 109.84735591038074
    P7 524.9742620134086 18.975401861759146
    P8 1146.1690756098758 110.0274964928409
    P9 857.3747531112334 50.530105803961725
    P10 1200.3340522390401 115.31322261804719
    P11 1002.9146873870164 90.1396001270411
    P12 584.9118908878258 26.74071305941635
    P13 696.2810627804972 36.844872236112735
    P14 1288.9543129202125 134.8133748191509
    P15 1071.9848009403643 111.94520890063893
    P16 621.4541014100563 26.538010671109525
    P17 1293.6077106005087 151.7292853953361
    P18 836.7054232474449 57.9569448323888
    P19 587.2433105328291 23.230654652221226
    P20 1261.6200651977742 117.61846792356593
    P21 971.4787280126471 71.39367920261881
    P22 1278.9636848918974 148.00279657814937
    P23 877.4427761637046 63.46240696715102
    P24 1331.369481419848 154.06223266083444
    P25 570.6030574350399 28.7510094776789
    P26 418.45299207859165 12.4714915012916
    P27 1113.9315717693935 116.4448220888159
    P28 1204.691559206964 121.52845071029465
    P29 1018.26742643196 79.24980912389404
    P30 889.8882079179186 66.1472123963047
    P31 1354.941026907635 156.7968338544326
    P32 902.041006557737 62.58535852834843
    P33 839.3707007146347 51.0397641868586
    P34 1305.7226235209248 152.51552374900848
    P35 1121.299114656691 98.04580963894821
    P36 909.2157808850702 57.65621779891143
    P37 833.6916660491943 50.32115395468042
    P38 958.1198019991808 75.3722886368643
    P39 1077.2494990847229 102.02558179226237
    P40 1348.479291274355 151.3878614170959
    P41 868.3128730123392 61.114090431597006
    P42 1396.701479852848 159.70568881508626
    P43 1292.8334408890034 136.708595107542
    P44 1227.2512739556503 111.59317570675984
    P45 941.9346290061302 77.91151504163312
    P46 1116.5465874950996 102.40426312533151
    P47 1275.606877762143 139.26268385567204
    P48 1039.1666653548302 86.63211876185895
    P49 906.115292476139 59.750702737227975
;

param d :
 demand_0 demand_1 demand_2 demand_3 demand_4 demand_5 demand_6 demand_7 demand_8 demand_9 demand_10 demand_11 demand_12 demand_13 demand_14 demand_15 demand_16 demand_17 demand_18 demand_19 demand_20 demand_21 demand_22 demand_23 demand_24 demand_25 demand_26 demand_27 demand_28 demand_29 demand_30 demand_31 demand_32 demand_33 demand_34 demand_35 demand_36 demand_37 demand_38 demand_39 demand_40 demand_41 demand_42 demand_43 demand_44 demand_45 demand_46 demand_47 demand_48 demand_49 demand_50 demand_51 demand_52 demand_53 demand_54 demand_55 demand_56 demand_57 demand_58 demand_59 demand_60 demand_61 demand_62 demand_63 demand_64 demand_65 demand_66 demand_67 demand_68 demand_69 demand_70 demand_71 demand_72 demand_73 demand_74 demand_75 demand_76 demand_77 demand_78 demand_79 demand_80 demand_81 demand_82 demand_83 demand_84 demand_85 demand_86 demand_87 demand_88 demand_89 demand_90 demand_91 demand_92 demand_93 demand_94 demand_95 demand_96 demand_97 demand_98 demand_99 :=
