first stage decision,expected second stage value
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",375.31046524055347
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",375.31046524055347
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",56.46450119841418
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",375.31046524055347
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",28334.283290099524
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",375.31046524055347
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",375.31046524055347
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",375.31046524055347
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",375.31046524055347
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",375.31046524055347
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",375.31046524055347
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",375.31046524055347
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",56.46450119841418
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",56.46450119841418
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",375.31046524055347
"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",28334.283290099524
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",375.31046524055347
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",375.31046524055347
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",375.31046524055347
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",375.31046524055347
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",375.31046524055347
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",375.31046524055347
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",56.46450119841418
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",375.31046524055347
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",375.31046524055347
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",375.31046524055347
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",375.31046524055347
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3014.640674636528
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",375.31046524055347
