first stage decision,expected second stage value,feasibility
[1 0 0 0 0 0 1 1 1 0],38.223794607705045,1
[0 1 1 0 1 0 1 0 0 0],27.705426986619,1
[1 0 0 1 0 1 1 0 1 1],36.00145245094255,1
[1 0 1 1 1 1 0 1 1 0],23.43090510277066,1
[1 1 1 1 1 0 1 0 1 0],24.223658635163353,1
[1 0 1 0 0 0 1 1 0 1],31.186771896313626,1
[0 0 0 1 0 0 0 1 0 0],0.0,0
[0 1 0 0 0 1 0 0 0 1],0.0,0
[1 1 0 0 0 0 0 1 1 0],25.611977306542816,1
[0 1 1 1 1 1 1 1 0 0],19.35254639220499,1
[1 0 0 1 1 1 0 1 1 0],29.545842652030284,1
[1 1 1 1 1 1 0 1 0 0],19.19496244363942,1
[0 1 1 0 1 0 0 1 1 0],21.51237235069242,1
[1 0 1 1 0 0 0 1 1 1],23.43090510277066,1
[0 0 0 1 0 1 1 1 1 1],29.54016016423891,1
[1 0 0 0 1 0 0 1 0 1],37.72195230965083,1
[1 1 0 0 1 0 1 0 0 0],32.869218155312325,1
[0 0 0 1 0 1 1 1 1 0],30.008096328296073,1
[0 1 0 1 1 0 0 0 0 0],29.268113613789314,1
[0 0 0 0 1 0 1 1 1 1],37.910129800573785,1
[1 0 0 0 1 0 0 0 0 0],55.46565832846196,1
[1 0 0 1 1 0 1 1 0 0],29.667388263577074,1
[1 1 0 0 0 0 1 1 0 0],26.553073612132692,1
[0 0 1 1 1 0 0 1 1 1],23.801465090307836,1
[1 0 1 0 1 1 1 1 1 1],30.969095240327174,1
[0 1 0 1 0 1 0 1 0 0],24.393487961091978,1
[0 1 1 1 1 1 1 1 1 1],19.23100078065819,1
[0 1 0 1 0 0 0 0 1 0],29.08334225010152,1
[0 1 1 1 0 0 1 0 0 0],28.878665243781313,1
[1 1 1 0 0 0 1 1 0 1],21.354075436100658,1
[1 0 1 0 1 1 0 1 0 1],31.149564345671358,1
[1 0 0 0 0 1 1 0 1 1],53.896149180586306,1
[0 0 1 1 0 0 1 1 1 1],23.801465090307836,1
[0 0 0 1 1 1 0 1 0 1],29.52860797570103,1
[0 0 1 0 0 1 0 1 1 0],31.176009546920533,1
[1 1 1 0 1 0 0 1 1 0],21.141812363155243,1
[0 0 0 1 0 0 1 0 1 0],36.85205522853447,1
[1 0 0 0 0 1 1 1 1 0],38.223794607705045,1
[1 0 0 0 1 1 1 0 0 0],54.325243996067556,1
[1 1 0 1 1 1 1 1 1 1],22.846428991063267,1
[0 0 0 1 1 1 0 1 0 0],29.824972212142637,1
[1 1 1 1 0 0 1 0 0 1],24.43592170810876,1
[1 1 0 1 1 1 1 0 0 0],28.616360551404647,1
[1 1 0 1 1 0 0 0 1 0],28.543853722167235,1
[1 0 0 1 1 1 0 0 0 1],36.67844820981429,1
[0 0 0 1 0 1 1 1 0 0],32.45974261827625,1
[0 1 1 0 1 0 0 0 0 1],28.801016409707,1
[0 1 0 0 0 0 0 1 0 1],0.0,0
[0 1 0 1 1 1 0 0 1 0],28.701437670732798,1
[1 0 1 1 0 0 1 1 1 1],23.43090510277066,1
[1 1 0 1 1 0 0 1 1 0],23.05601370052351,1
[1 0 1 0 1 0 0 0 0 0],47.766410354970006,1
[0 1 0 0 0 1 1 0 0 0],0.0,0
[0 0 1 1 1 1 1 0 0 0],30.03725927442497,1
[0 0 0 1 1 0 1 1 1 0],29.91640263956746,1
[1 1 1 1 0 0 0 0 1 0],24.236100156431284,1
[0 0 1 1 1 0 0 1 0 1],24.155164994392738,1
[0 0 1 0 0 1 0 1 0 1],31.475175428903793,1
[1 0 1 0 0 0 1 0 0 0],46.898297015024625,1
[0 1 1 0 1 0 1 1 1 0],21.51237235069242,1
[0 1 0 1 0 1 0 0 0 1],29.200226109417905,1
[1 1 0 0 1 1 0 1 1 0],25.43892795199519,1
[0 1 0 0 0 0 0 0 0 0],0.0,0
[0 0 0 1 1 0 0 0 0 0],0.0,0
[1 1 1 1 0 0 1 1 0 0],19.319265068251205,1
