first stage decision,expected second stage value,feasibility
[1 0 0 0 0 0 1 1 1 0],32.89933981712679,1
[0 1 1 0 1 0 1 0 0 0],30.211598054018776,1
[1 0 0 1 0 1 1 0 1 1],25.664344996953623,1
[1 0 1 1 1 1 0 1 1 0],24.63744486109616,1
[1 1 1 1 1 0 1 0 1 0],19.183081211068135,1
[1 0 1 0 0 0 1 1 0 1],34.932945757810806,1
[0 0 0 1 0 0 0 1 0 0],0.0,0
[0 1 0 0 0 1 0 0 0 1],0.0,0
[1 1 0 0 0 0 0 1 1 0],30.11435773536987,1
[0 1 1 1 1 1 1 1 0 0],19.116868559450733,1
[1 0 0 1 1 1 0 1 1 0],25.012433182310975,1
[1 1 1 1 1 1 0 1 0 0],17.990097961312827,1
[0 1 1 0 1 0 0 1 1 0],21.975628655292873,1
[1 0 1 1 0 0 0 1 1 1],32.76871901838174,1
[0 0 0 1 0 1 1 1 1 1],26.35151553888746,1
[1 0 0 0 1 0 0 1 0 1],0.0,0
[1 1 0 0 1 0 1 0 0 0],25.838469010275666,1
[0 0 0 1 0 1 1 1 1 0],27.73725853582875,1
[0 1 0 1 1 0 0 0 0 0],25.243825245226095,1
[0 0 0 0 1 0 1 1 1 1],29.919588732424046,1
[1 0 0 0 1 0 0 0 0 0],0.0,0
[1 0 0 1 1 0 1 1 0 0],32.84945080190075,1
[1 1 0 0 0 0 1 1 0 0],25.496686775459647,1
[0 0 1 1 1 0 0 1 1 1],28.870285189769824,1
[1 0 1 0 1 1 1 1 1 1],25.089539091324212,1
[0 1 0 1 0 1 0 1 0 0],24.353902868780853,1
[0 1 1 1 1 1 1 1 1 1],17.820505990197667,1
[0 1 0 1 0 0 0 0 1 0],25.323948930215625,1
[0 1 1 1 0 0 1 0 0 0],25.94110487269013,1
[1 1 1 0 0 0 1 1 0 1],22.12532145320238,1
[1 0 1 0 1 1 0 1 0 1],25.321860583494153,1
[1 0 0 0 0 1 1 0 1 1],26.71011286574718,1
[0 0 1 1 0 0 1 1 1 1],30.422483987947366,1
[0 0 0 1 1 1 0 1 0 1],25.516150514296765,1
[0 0 1 0 0 1 0 1 1 0],33.804837951600334,1
[1 1 1 0 1 0 0 1 1 0],20.929497881100097,1
[0 0 0 1 0 0 1 0 1 0],32.024924575084995,1
[1 0 0 0 0 1 1 1 1 0],28.605600322241514,1
[1 0 0 0 1 1 1 0 0 0],0.0,0
[1 1 0 1 1 1 1 1 1 1],17.485442693890782,1
[0 0 0 1 1 1 0 1 0 0],27.745547771690696,1
[1 1 1 1 0 0 1 0 0 1],20.955815153813074,1
[1 1 0 1 1 1 1 0 0 0],18.110291856393772,1
[1 1 0 1 1 0 0 0 1 0],19.35483823991172,1
[1 0 0 1 1 1 0 0 0 1],24.609917133375188,1
[0 0 0 1 0 1 1 1 0 0],30.04605211853442,1
[0 1 1 0 1 0 0 0 0 1],22.968664405655637,1
[0 1 0 0 0 0 0 1 0 1],31.735283830572495,1
[0 1 0 1 1 1 0 0 1 0],18.863902533346728,1
[1 0 1 1 0 0 1 1 1 1],29.611274280893007,1
[1 1 0 1 1 0 0 1 1 0],19.35483823991172,1
[1 0 1 0 1 0 0 0 0 0],0.0,0
[0 1 0 0 0 1 1 0 0 0],0.0,0
[0 0 1 1 1 1 1 0 0 0],26.800827306349095,1
[0 0 0 1 1 0 1 1 1 0],29.84911741767332,1
[1 1 1 1 0 0 0 0 1 0],22.03884438939731,1
[0 0 1 1 1 0 0 1 0 1],32.25644334448979,1
[0 0 1 0 0 1 0 1 0 1],32.767850524031644,1
[1 0 1 0 0 0 1 0 0 0],0.0,0
[0 1 1 0 1 0 1 1 1 0],21.975628655292873,1
[0 1 0 1 0 1 0 0 0 1],23.26487626796766,1
[1 1 0 0 1 1 0 1 1 0],19.716800427883744,1
[0 1 0 0 0 0 0 0 0 0],0.0,0
[0 0 0 1 1 0 0 0 0 0],0.0,0
[1 1 1 1 0 0 1 1 0 0],22.469021064507746,1
[1 0 1 0 0 0 0 1 0 1],0.0,0
[0 1 1 1 0 0 0 1 1 0],22.942677799214675,1
[1 0 1 0 1 0 1 1 0 0],35.118332281043195,1
[0 0 1 1 0 1 0 1 0 0],34.18616903646434,1
[0 0 0 0 0 1 0 1 1 0],40.91872054660841,1
[0 0 1 1 1 0 0 0 1 1],28.870285189769824,1
[0 1 0 1 1 0 1 1 0 0],24.26021070279487,1
[0 1 1 1 1 0 1 0 0 1],21.2822874800052,1
[0 1 1 0 0 0 0 1 0 1],25.423093742234773,1
[0 1 1 0 0 1 0 0 1 0],24.195983198585076,1
[0 1 1 0 1 0 1 1 0 1],22.47089114523295,1
[1 0 1 1 0 1 0 0 0 1],29.369999808250224,1
[1 0 0 0 0 0 0 1 0 1],0.0,0
[0 1 0 1 0 1 1 1 1 1],18.855153002364595,1
[0 0 0 0 1 1 1 1 1 0],27.64298869845635,1
[1 1 1 0 1 0 1 0 0 1],21.582615487297275,1
[1 0 0 0 1 1 1 1 1 0],26.505287999561297,1
[0 0 0 1 1 0 1 0 1 1],28.96472568751081,1
[1 0 1 1 1 0 1 0 1 0],28.75190495698764,1
[1 1 1 0 0 1 0 0 1 1],21.15044665325262,1
[0 1 1 0 1 1 0 0 0 0],23.230084343890365,1
[0 1 0 0 1 1 0 1 0 1],19.222088664175963,1
[1 1 0 0 0 0 0 1 1 1],26.98521337586667,1
[0 1 0 1 0 1 0 0 1 1],23.05754029952778,1
[1 1 0 0 1 1 0 0 0 1],18.504875659387967,1
[1 1 1 1 1 0 1 1 1 1],18.7600179151922,1
[1 0 0 0 1 0 1 0 0 1],0.0,0
[1 1 1 0 0 0 0 1 0 1],24.114616927822876,1
[1 1 1 0 0 0 1 0 0 1],22.407889446464758,1
[0 0 1 0 0 0 1 0 0 0],0.0,0
[1 0 0 0 0 0 1 1 0 0],0.0,0
[0 1 0 0 1 0 0 1 1 0],22.2488062860079,1
[1 0 1 1 0 1 1 1 1 1],25.469293927601647,1
[1 0 0 1 1 1 0 0 1 0],25.012433182310975,1
[1 1 0 1 1 0 1 0 1 1],18.880211810273146,1
[0 1 0 1 0 0 1 1 0 0],25.17466381988085,1
[1 0 0 0 0 1 1 1 0 1],27.28933563128581,1
[1 0 0 0 1 0 0 1 1 1],29.49432843556783,1
[1 1 0 1 0 1 0 0 0 1],22.631160677459636,1
[1 0 1 1 1 1 1 1 0 0],25.116744209813895,1
[0 1 0 0 0 1 0 0 1 0],31.18776738857202,1
[1 1 0 1 1 0 0 1 0 1],20.219208655758408,1
[0 0 0 1 0 1 0 1 0 0],37.10152088807892,1
[1 1 1 0 0 1 1 0 0 0],22.245632468964708,1
[0 1 0 0 0 0 1 0 1 0],23.76963614880519,1
[0 1 1 1 1 0 0 1 1 1],19.21527510658003,1
[0 0 1 0 0 0 1 0 0 1],0.0,0
[1 1 0 1 1 1 1 0 1 1],17.485442693890782,1
[0 1 1 0 1 1 0 1 1 1],18.769623829713787,1
[1 0 1 1 0 1 0 1 1 0],29.97379340347741,1
[1 1 0 0 0 0 1 0 1 0],22.350729758916035,1
[1 1 0 0 0 0 1 0 0 1],22.612541498391522,1
[1 0 1 1 1 1 0 0 1 1],24.1568590584433,1
[1 0 0 0 1 0 0 0 0 1],0.0,0
[0 1 0 1 1 0 0 1 0 0],24.31177383655751,1
[1 0 1 0 0 0 1 0 1 0],32.835189018631226,1
[1 0 0 0 1 0 1 1 0 0],0.0,0
[1 0 1 1 1 0 1 0 1 1],28.18650154986319,1
[0 1 1 0 0 1 1 0 0 1],19.946376991120236,1
[0 1 0 0 0 0 0 1 1 0],32.22776070386483,1
[0 0 1 0 0 1 1 0 1 1],27.22440626788113,1
[0 0 1 1 0 1 1 0 0 1],26.911336391556212,1
[1 1 0 0 0 1 0 1 0 0],29.84067308995963,1
[0 1 1 0 0 1 1 1 0 1],19.918288932045197,1
[0 0 1 1 0 1 0 0 1 0],31.486240395262246,1
[0 0 0 1 0 1 0 0 1 0],33.8770181677621,1
[1 0 1 0 0 1 0 1 0 1],30.765416976849377,1
[1 0 1 0 1 0 1 0 1 0],30.854373474589686,1
[1 0 1 1 1 0 0 1 0 1],30.511821262055626,1
[0 1 1 0 0 1 1 1 0 0],23.10146718030638,1
[0 0 0 0 1 0 1 1 0 0],0.0,0
[1 1 1 1 0 0 1 0 0 0],23.043216766698073,1
[1 0 1 0 1 1 1 1 0 0],27.07988153147047,1
[1 1 0 1 1 1 0 0 1 0],17.960069123529358,1
[1 1 0 0 1 1 0 0 0 0],20.97695670228151,1
[1 1 1 1 1 1 0 0 1 0],17.78831209468577,1
[0 0 1 0 1 1 0 1 1 1],25.63237123977684,1
[1 0 0 1 1 0 0 1 0 0],34.33500857955892,1
[0 1 0 1 1 1 0 1 1 1],17.992263019041253,1
[1 0 1 0 0 0 0 0 0 0],0.0,0
[0 0 1 0 0 0 1 1 0 0],0.0,0
[1 0 0 0 1 1 0 0 1 0],27.230407553729027,1
[1 0 1 1 0 1 0 0 1 1],28.57412437588267,1
[0 1 0 1 1 1 1 1 1 1],17.94069988527861,1
[0 0 0 0 1 0 0 0 0 0],0.0,0
[0 0 0 1 0 1 0 0 0 0],0.0,0
[0 1 0 0 1 1 1 1 1 0],20.701053433991454,1
[0 1 0 1 1 0 0 1 1 1],19.387032135423617,1
[1 1 1 1 0 1 1 1 0 1],18.26059407183819,1
[1 1 1 0 1 0 1 1 0 1],21.2486583530922,1
[1 0 1 0 1 1 0 0 1 1],25.09617216070464,1
[1 0 1 1 0 1 0 1 0 0],31.86853819311987,1
[1 0 1 1 1 0 0 1 1 0],28.78551342108873,1
[1 1 1 1 1 0 1 0 0 0],22.176749062989398,1
[0 1 1 0 1 1 1 1 1 1],18.769623829713787,1
[0 0 0 1 1 0 1 1 0 0],35.798566464277854,1
[0 1 1 1 0 0 1 1 0 1],21.94599049197507,1
[0 0 0 0 0 1 1 0 0 1],0.0,0
[0 1 1 0 1 1 0 1 0 1],19.050331635332377,1
[1 0 0 1 1 1 0 0 0 0],25.88088218441111,1
[1 0 0 1 0 0 0 1 0 1],39.98027218117094,1
[0 1 0 0 0 1 1 1 0 0],23.46586425057723,1
[1 0 0 0 0 1 0 1 1 0],38.642597982117465,1
[0 0 1 0 0 1 1 1 1 0],29.716390678645546,1
[0 0 0 0 0 0 0 1 0 0],0.0,0
[1 1 1 0 1 1 1 1 1 1],18.294429172639173,1
[1 0 1 1 1 0 1 0 0 1],30.536157180405116,1
[1 1 1 1 0 1 0 1 1 1],20.221011977139007,1
[1 1 0 1 1 0 1 1 1 1],18.880211810273146,1
[0 0 0 0 1 1 1 1 1 1],25.73624869968993,1
[1 1 1 1 1 1 1 1 1 0],17.78831209468577,1
[0 1 0 0 1 0 0 1 0 0],26.751155409771407,1
[1 0 0 0 1 0 0 1 1 0],31.144070185554956,1
[1 0 0 0 1 0 0 1 0 0],0.0,0
[0 1 1 1 0 0 1 1 1 0],20.95338232459418,1
[1 0 1 1 0 1 0 1 0 1],29.369999808250224,1
[0 0 1 0 1 0 1 1 1 1],29.7993948373431,1
[0 1 0 1 1 1 0 0 0 1],18.199598987481124,1
[1 1 1 0 1 1 1 0 1 0],19.84182023830798,1
[0 0 0 0 0 1 0 1 1 1],36.52070404391854,1
[0 0 1 0 0 1 1 1 0 0],33.01547736320969,1
[0 0 0 1 1 1 1 1 0 1],25.0832325872669,1
[1 1 1 0 0 1 0 0 0 1],21.19155259326073,1
[0 0 0 0 1 0 0 1 1 0],32.6649480901403,1
[0 0 0 0 0 1 0 0 0 1],0.0,0
[1 1 0 0 1 0 1 0 1 0],21.35678324977129,1
[1 0 0 0 1 1 1 0 1 1],25.209732986405157,1
[0 0 0 1 1 0 0 1 0 1],33.27631817537663,1
[0 1 0 1 1 0 1 0 0 0],25.192262111463453,1
[1 1 0 1 1 0 0 1 0 0],21.774310389642658,1
[0 1 1 1 0 1 0 0 0 0],21.972631737779906,1
[0 0 1 1 1 1 0 0 1 0],25.569470999244214,1
[1 1 0 1 1 1 1 0 1 0],17.908505989766716,1
[0 0 0 0 1 0 0 1 0 1],0.0,0
[1 1 1 1 1 0 0 0 1 1],18.7600179151922,1
[0 1 1 1 0 1 0 0 1 0],21.547908682832315,1
[1 1 1 1 0 1 0 1 0 0],20.845861139641997,1
[0 1 0 0 1 0 0 0 0 1],23.325822130548634,1
[1 1 1 0 0 0 1 0 1 1],20.555920295014484,1
[1 1 1 1 1 0 0 0 1 0],19.183081211068135,1
[1 0 1 0 1 1 0 1 1 1],25.09617216070464,1
[1 0 0 0 0 0 0 0 0 0],0.0,0
[1 1 1 1 1 1 0 1 0 1],17.394126368129513,1
[1 0 0 0 1 1 1 0 1 0],26.816361028945444,1
[1 1 0 0 1 0 1 0 1 1],19.809392184102485,1
[0 0 0 0 0 0 0 0 1 1],0.0,0
[0 1 1 1 0 1 1 1 0 0],19.98333626315941,1
[0 1 1 1 0 0 1 1 1 1],20.08174281028871,1
[0 1 1 1 0 1 0 1 0 0],21.972631737779906,1
[0 1 1 1 1 1 0 0 1 0],18.69214550450314,1
[0 0 1 1 1 1 0 0 0 0],26.95912358335868,1
[1 1 0 1 1 0 1 1 0 0],21.722747255880016,1
[0 0 0 1 1 1 0 0 0 0],0.0,0
[1 1 1 1 0 1 1 0 1 0],18.65477979839445,1
[0 1 1 0 0 1 1 1 1 0],21.871183000683573,1
[0 0 1 0 0 0 0 1 1 0],38.20652175452442,1
[1 0 0 1 0 1 0 1 1 0],32.360270399795525,1
[0 1 0 0 1 0 1 0 0 0],30.33179194909972,1
[1 0 0 1 0 0 0 0 1 1],35.14999014938269,1
[0 1 1 0 1 0 0 0 1 0],22.311133378573867,1
[0 0 1 0 1 0 1 0 0 1],42.55552798284075,1
[0 0 1 0 0 0 1 0 1 0],34.52234286445432,1
[1 0 0 0 0 0 0 1 1 0],43.232845588152564,1
[1 1 1 0 1 1 0 0 1 0],19.84182023830798,1
[1 0 0 0 0 1 1 0 1 0],28.933485999554318,1
[0 0 1 1 0 1 0 0 1 1],29.476086078779804,1
[0 1 0 0 1 1 0 1 1 0],20.854037169625535,1
[0 0 0 1 1 1 1 1 1 1],24.78259273559015,1
[0 1 0 1 0 0 1 1 1 1],20.24992211874696,1
[1 0 0 1 1 1 1 0 0 1],24.33937157050757,1
[0 0 1 1 0 1 1 0 0 0],29.391360452000935,1
[0 1 1 0 0 0 0 0 0 0],0.0,0
[0 0 0 0 0 0 1 1 1 0],34.536519850135285,1
[0 1 1 1 0 1 1 1 1 0],19.558613208211817,1
[0 1 1 1 1 0 1 0 1 1],19.21527510658003,1
[0 0 0 1 0 0 0 0 1 0],0.0,0
[0 0 1 1 0 0 0 1 0 0],44.53429659758945,1
[0 1 1 0 1 0 0 0 0 0],30.48682185395571,1
[1 1 1 1 0 1 1 1 1 1],18.231716502518516,1
[0 1 0 1 1 0 1 0 1 1],19.335469001660975,1
[1 1 0 1 0 1 1 1 0 0],19.024744973479756,1
[1 0 1 0 0 1 1 0 0 0],0.0,0
[0 0 0 1 0 1 0 1 1 1],31.85735720978075,1
[0 1 0 0 0 1 1 0 1 0],22.374867032422824,1
[1 1 0 0 0 0 1 0 1 1],20.724099603472734,1
[0 1 1 1 1 1 1 0 1 1],17.820505990197667,1
[1 0 1 0 0 1 1 1 1 0],28.206278479919433,1
[0 0 1 0 0 0 0 0 1 1],35.19871324686426,1
[1 1 1 1 1 1 0 1 1 1],17.365248798809837,1
[1 0 0 1 1 1 0 0 1 1],24.440692891322396,1
[0 0 1 1 0 1 0 1 1 0],31.486240395262246,1
[0 1 0 0 1 1 1 0 0 0],23.249949383272597,1
[1 1 1 1 1 1 0 1 1 0],17.78831209468577,1
[0 0 1 0 1 1 0 1 0 1],26.392925408077666,1
[0 0 1 1 1 1 1 0 0 1],24.963038692185954,1
[0 1 1 1 0 0 0 1 0 0],26.9957799860431,1
[0 1 0 1 0 1 1 0 0 0],20.151515571617658,1
[1 1 1 0 0 0 0 0 0 1],25.036963412548612,1
[1 1 1 0 0 1 0 1 0 0],22.960221331540566,1
[0 0 0 0 1 1 0 1 1 0],28.338709950188257,1
[0 1 1 1 1 0 1 1 1 1],19.21527510658003,1
[1 0 1 1 0 1 1 0 0 0],27.34018471933133,1
[0 0 0 0 1 1 1 1 0 0],29.140904504111518,1
[0 0 1 0 0 1 0 0 0 0],0.0,0
[0 0 0 1 1 0 1 0 0 0],0.0,0
[1 0 1 1 1 0 1 1 0 1],30.302479451289855,1
[0 0 0 0 1 1 0 0 0 1],0.0,0
[1 1 1 1 0 1 1 1 0 0],18.856565665021503,1
[0 1 0 1 0 1 1 0 1 1],18.855153002364595,1
[0 1 1 0 0 1 1 1 1 1],19.63758112642661,1
[1 1 1 1 0 1 0 0 1 0],20.644075273014945,1
[0 1 0 1 0 0 0 1 1 0],25.323948930215625,1
[0 0 1 1 0 0 0 1 1 0],35.773906434518494,1
[0 0 1 1 0 1 0 0 0 0],0.0,0
[0 1 1 1 1 1 1 0 1 0],18.69214550450314,1
[0 0 1 1 1 0 1 1 0 0],35.67837256919691,1
[1 0 1 0 0 0 1 0 1 1],30.63608883010832,1
